"exchange","exchange_token","trading_symbol","groww_symbol","name","instrument_type","segment","series","isin","underlying_symbol","underlying_exchange_token","expiry_date","strike_price","lot_size","tick_size","freeze_quantity","is_reserved","buy_allowed","sell_allowed","internal_trading_symbol","is_intraday"
"NSE",24595,"RUSHIL","NSE-RUSHIL","Rushil Decor","EQ","CASH","EQ","INE573K01025",,,,,1,0.01,,,1,1,"RUSHIL-EQ",0
"NSE",330,"VALIANTORG","NSE-VALIANTORG","Valiant Organics","EQ","CASH","EQ","INE565V01010",,,,,1,0.05,,,1,1,"VALIANTORG-EQ",0
"NSE",2708,"PRAKASH","NSE-PRAKASH","Prakash Industries","EQ","CASH","EQ","INE603A01013",,,,,1,0.01,,,1,1,"PRAKASH-EQ",0
"NSE",760007,"EXCELSOFT","NSE-EXCELSOFT","Excelsoft Technologi","EQ","CASH","EQ","INE606N01019",,,,,1,0.01,,,1,1,"EXCELSOFT-EQ",0
"NSE",10530,"SHARDAMOTR","NSE-SHARDAMOTR","Sharda Motor","EQ","CASH","EQ","INE597I01028",,,,,1,0.1,,,1,1,"SHARDAMOTR-EQ",0
"NSE",2496,"ORIENTPPR","NSE-ORIENTPPR","Orient Paper","EQ","CASH","EQ","INE592A01026",,,,,1,0.01,,,1,1,"ORIENTPPR-EQ",0
"NSE",29482,"MCLOUD","NSE-MCLOUD","Magellanic Cloud","EQ","CASH","EQ","INE613C01026",,,,,1,0.01,,,1,1,"MCLOUD-EQ",0
"NSE",2969,"SAKHTISUG","NSE-SAKHTISUG","Sakthi Sugars","EQ","CASH","EQ","INE623A01011",,,,,1,0.01,,,1,1,"SAKHTISUG-EQ",0
"NSE",1164,"NEWGEN","NSE-NEWGEN","Newgen Software Tech","EQ","CASH","EQ","INE619B01017",,,,,1,0.05,,,1,1,"NEWGEN-EQ",0
"NSE",11654,"LALPATHLAB","NSE-LALPATHLAB","Dr Lal PathLabs","EQ","CASH","EQ","INE600L01024",,,,,1,0.1,,,1,1,"LALPATHLAB-EQ",0
"NSE",11543,"COFORGE","NSE-COFORGE","Coforge","EQ","CASH","EQ","INE591G01025",,,,,1,0.1,,,1,1,"COFORGE-EQ",0
"NSE",11817,"MANGALAM","NSE-MANGALAM","Mangalam Drugs","EQ","CASH","EQ","INE584F01014",,,,,1,0.01,,,1,1,"MANGALAM-EQ",0
"NSE",2649,"PCBL","NSE-PCBL","PCBL Chemical","EQ","CASH","EQ","INE602A01031",,,,,1,0.05,,,1,1,"PCBL-EQ",0
"NSE",29598,"REPCOHOME","NSE-REPCOHOME","Repco Home Finance","EQ","CASH","EQ","INE612J01015",,,,,1,0.05,,,1,1,"REPCOHOME-EQ",0
"NSE",27061,"ACMESOLAR","NSE-ACMESOLAR","Acme Solar Holdings","EQ","CASH","EQ","INE622W01025",,,,,1,0.05,,,1,1,"ACMESOLAR-EQ",0
"NSE",17271,"SENCO","NSE-SENCO","Senco Gold","EQ","CASH","EQ","INE602W01027",,,,,1,0.05,,,1,1,"SENCO-EQ",0
"NSE",14278,"ORIENTBELL","NSE-ORIENTBELL","Orient Bell","EQ","CASH","EQ","INE607D01018",,,,,1,0.05,,,1,1,"ORIENTBELL-EQ",0
"NSE",20607,"INOXINDIA","NSE-INOXINDIA","Inox India","EQ","CASH","EQ","INE616N01034",,,,,1,0.1,,,1,1,"INOXINDIA-EQ",0
"NSE",2598,"AMJLAND","NSE-AMJLAND","AMJ Land Holdings","EQ","CASH","EQ","INE606A01024",,,,,1,0.01,,,1,1,"AMJLAND-EQ",0
"NSE",16682,"PTCIL","NSE-PTCIL","PTC Industries","EQ","CASH","EQ","INE596F01018",,,,,1,1,,,1,1,"PTCIL-EQ",0
"NSE",18208,"ORIENTLTD","NSE-ORIENTLTD","Orient Press","EQ","CASH","EQ","INE609C01024",,,,,1,0.01,,,1,1,"ORIENTLTD-EQ",0
"NSE",25340,"VASWANI","NSE-VASWANI","Vaswani Industries","EQ","CASH","EQ","INE590L01019",,,,,1,0.01,,,1,1,"VASWANI-EQ",0
"NSE",15259,"RPOWER","NSE-RPOWER","Reliance Power","EQ","CASH","EQ","INE614G01033",,,,,1,0.01,,,1,1,"RPOWER-EQ",0
"NSE",445,"5PAISA","NSE-5PAISA","5Paisa Capital","EQ","CASH","EQ","INE618L01018",,,,,1,0.05,,,1,1,"5PAISA-EQ",0
"NSE",29025,"INDOFARM","NSE-INDOFARM","Indo Farm Equipment","EQ","CASH","EQ","INE622H01018",,,,,1,0.01,,,1,1,"INDOFARM-EQ",0
"NSE",17424,"GLOBUSSPR","NSE-GLOBUSSPR","Globus Spirits","EQ","CASH","EQ","INE615I01010",,,,,1,0.1,,,1,1,"GLOBUSSPR-EQ",0
"NSE",18644,"DIAMINESQ","NSE-DIAMINESQ","Diamines & Chemicals","EQ","CASH","EQ","INE591D01014",,,,,1,0.05,,,1,1,"DIAMINESQ-EQ",0
"NSE",21001,"PSB","NSE-PSB","Punjab & Sind Bank","EQ","CASH","EQ","INE608A01012",,,,,1,0.01,,,1,1,"PSB-EQ",0
"NSE",181,"ARENTERP","NSE-ARENTERP","Rajdarshan Inds","EQ","CASH","EQ","INE610C01014",,,,,1,0.01,,,1,1,"ARENTERP-EQ",0
"NSE",11309,"BALAXI","NSE-BALAXI","Balaxi Pharma","EQ","CASH","EQ","INE618N01022",,,,,1,0.01,,,1,1,"BALAXI-EQ",0
"NSE",3672,"SOLARA","NSE-SOLARA","Solara Active Pharma","EQ","CASH","EQ","INE624Z01016",,,,,1,0.05,,,1,1,"SOLARA-EQ",0
"NSE",758853,"SGFIN","NSE-SGFIN","SG Finserve","EQ","CASH","EQ","INE618R01015",,,,,1,0.05,,,1,1,"SGFIN-EQ",0
"NSE",1129,"GTECJAINX","NSE-GTECJAINX","G-Tec Jainx Edu","EQ","CASH","EQ","INE586X01012",,,,,1,0.01,,,1,1,"GTECJAINX-EQ",0
"NSE",21828,"TEXRAIL","NSE-TEXRAIL","Texmaco Rail","EQ","CASH","EQ","INE621L01012",,,,,1,0.01,,,1,1,"TEXRAIL-EQ",0
"NSE",714,"SHALBY","NSE-SHALBY","Shalby","EQ","CASH","EQ","INE597J01018",,,,,1,0.01,,,1,1,"SHALBY-EQ",0
"NSE",11626,"WELENT","NSE-WELENT","Welspun Enterprises","EQ","CASH","EQ","INE625G01013",,,,,1,0.05,,,1,1,"WELENT-EQ",0
"NSE",15332,"NMDC","NSE-NMDC","NMDC","EQ","CASH","EQ","INE584A01023",,,,,1,0.01,,,1,1,"NMDC-EQ",0
"NSE",30835,"PILITA","NSE-PILITA","PIL ITALICA Life","EQ","CASH","EQ","INE600A01035",,,,,1,0.01,,,1,1,"PILITA-EQ",0
"NSE",14314,"TTL","NSE-TTL","TT","EQ","CASH","EQ","INE592B01024",,,,,1,0.01,,,1,1,"TTL-EQ",0
"NSE",17704,"QUESS","NSE-QUESS","Quess Corp","EQ","CASH","EQ","INE615P01015",,,,,1,0.01,,,1,1,"QUESS-EQ",0
"NSE",1315,"GALAXYSURF","NSE-GALAXYSURF","Galaxy Surfactants","EQ","CASH","EQ","INE600K01018",,,,,1,0.1,,,1,1,"GALAXYSURF-EQ",0
"NSE",2816,"RALLIS","NSE-RALLIS","Rallis India","EQ","CASH","EQ","INE613A01020",,,,,1,0.05,,,1,1,"RALLIS-EQ",0
"NSE",559,"BSL","NSE-BSL","BSL","EQ","CASH","EQ","INE594B01012",,,,,1,0.01,,,1,1,"BSL-EQ",0
"NSE",17032,"THYROCARE","NSE-THYROCARE","Thyrocare Tech","EQ","CASH","EQ","INE594H01019",,,,,1,0.1,,,1,1,"THYROCARE-EQ",0
"NSE",17029,"PATANJALI","NSE-PATANJALI","Patanjali Foods","EQ","CASH","EQ","INE619A01035",,,,,1,0.05,,,1,1,"PATANJALI-EQ",0
"NSE",28899,"KITEX","NSE-KITEX","Kitex Garments","EQ","CASH","EQ","INE602G01020",,,,,1,0.01,,,1,1,"KITEX-EQ",0
"NSE",19322,"HISARMETAL","NSE-HISARMETAL","Hisar Metal Inds","EQ","CASH","EQ","INE598C01011",,,,,1,0.01,,,1,1,"HISARMETAL-EQ",0
"NSE",10343,"RADHIKAJWE","NSE-RADHIKAJWE","Radhika Jeweltech","EQ","CASH","EQ","INE583V01021",,,,,1,0.01,,,1,1,"RADHIKAJWE-EQ",0
"NSE",19223,"TCIEXP","NSE-TCIEXP","TCI Express","EQ","CASH","EQ","INE586V01016",,,,,1,0.05,,,1,1,"TCIEXP-EQ",0
"NSE",756925,"PRIMO","NSE-PRIMO","Primo Chemicals","EQ","CASH","EQ","INE607A01022",,,,,1,0.01,,,1,1,"PRIMO-EQ",0
"NSE",6836,"FOCUS","NSE-FOCUS","Focus Lighting","EQ","CASH","EQ","INE593W01028",,,,,1,0.01,,,1,1,"FOCUS-EQ",0
"NSE",342,"CAMS","NSE-CAMS","Computer Age Man","EQ","CASH","EQ","INE596I01012",,,,,1,0.1,,,1,1,"CAMS-EQ",0
"NSE",4587,"RAMCOIND","NSE-RAMCOIND","Ramco Inds.","EQ","CASH","EQ","INE614A01028",,,,,1,0.05,,,1,1,"RAMCOIND-EQ",0
"NSE",20906,"A2ZINFRA","NSE-A2ZINFRA","A2Z Infra Engg","EQ","CASH","EQ","INE619I01012",,,,,1,0.01,,,1,1,"A2ZINFRA-EQ",0
"NSE",9378,"TRU","NSE-TRU","TruCap Finance","EQ","CASH","EQ","INE615R01029",,,,,1,0.01,,,1,1,"TRU-EQ",0
"NSE",22415,"LOVABLE","NSE-LOVABLE","Lovable Lingerie","EQ","CASH","EQ","INE597L01014",,,,,1,0.01,,,1,1,"LOVABLE-EQ",0
"NSE",21957,"INDTERRAIN","NSE-INDTERRAIN","Indian Terrain","EQ","CASH","EQ","INE611L01021",,,,,1,0.01,,,1,1,"INDTERRAIN-EQ",0
"NSE",24184,"PIIND","NSE-PIIND","PI Industries","EQ","CASH","EQ","INE603J01030",,,,,1,0.1,,,1,1,"PIIND-EQ",0
"NSE",2837,"RANASUG","NSE-RANASUG","Rana Sugars","EQ","CASH","EQ","INE625B01014",,,,,1,0.01,,,1,1,"RANASUG-EQ",0
"NSE",2472,"OILCOUNTUB","NSE-OILCOUNTUB","Oil Country Tubular","EQ","CASH","EQ","INE591A01010",,,,,1,0.01,,,1,1,"OILCOUNTUB-EQ",0
"NSE",9354,"TAJGVK","NSE-TAJGVK","Taj GVK Hotels","EQ","CASH","EQ","INE586B01026",,,,,1,0.05,,,1,1,"TAJGVK-EQ",0
"NSE",8585,"NLCINDIA","NSE-NLCINDIA","NLC India","EQ","CASH","EQ","INE589A01014",,,,,1,0.05,,,1,1,"NLCINDIA-EQ",0
"NSE",11581,"GULFPETRO","NSE-GULFPETRO","GP Petroleums","EQ","CASH","EQ","INE586G01017",,,,,1,0.01,,,1,1,"GULFPETRO-EQ",0
"NSE",8054,"KTKBANK","NSE-KTKBANK","Karnataka Bank","EQ","CASH","EQ","INE614B01018",,,,,1,0.01,,,1,1,"KTKBANK-EQ",0
"NSE",10999,"MARUTI","NSE-MARUTI","Maruti Suzuki","EQ","CASH","EQ","INE585B01010",,,,,1,1,,,1,1,"MARUTI-EQ",0
"NSE",9422,"SILVERTUC","NSE-SILVERTUC","Silver Touch","EQ","CASH","EQ","INE625X01018",,,,,1,0.05,,,1,1,"SILVERTUC-EQ",0
"NSE",2794,"RSWM","NSE-RSWM","RSWM","EQ","CASH","EQ","INE611A01016",,,,,1,0.01,,,1,1,"RSWM-EQ",0
"NSE",29962,"JUSTDIAL","NSE-JUSTDIAL","Just Dial","EQ","CASH","EQ","INE599M01018",,,,,1,0.05,,,1,1,"JUSTDIAL-EQ",0
"NSE",5292,"PRITIKAUTO","NSE-PRITIKAUTO","Pritika Auto Industr","EQ","CASH","EQ","INE583R01029",,,,,1,0.01,,,1,1,"PRITIKAUTO-EQ",0
"NSE",11961,"SEMAC","NSE-SEMAC","Semac Construction","EQ","CASH","EQ","INE617A01013",,,,,1,0.05,,,1,1,"SEMAC-EQ",0
"NSE",10276,"KAYA","NSE-KAYA","Kaya","EQ","CASH","EQ","INE587G01015",,,,,1,0.05,,,1,1,"KAYA-EQ",0
"NSE",15068,"RELIGARE","NSE-RELIGARE","Religare Enterprises","EQ","CASH","EQ","INE621H01010",,,,,1,0.05,,,1,1,"RELIGARE-EQ",0
"NSE",15414,"TITAGARH","NSE-TITAGARH","Titagarh Railsystems","EQ","CASH","EQ","INE615H01020",,,,,1,0.05,,,1,1,"TITAGARH-EQ",0
"NSE",18131,"YASHO","NSE-YASHO","Yasho Industries","EQ","CASH","EQ","INE616Z01012",,,,,1,0.1,,,1,1,"YASHO-EQ",0
"NSE",10417,"DYCL","NSE-DYCL","Dynamic Cables","EQ","CASH","EQ","INE600Y01019",,,,,1,0.05,,,1,1,"DYCL-EQ",0
"NSE",3186,"SKFINDIA","NSE-SKFINDIA","SKF India","EQ","CASH","EQ","INE640A01023",,,,,1,0.1,,,1,1,"SKFINDIA-EQ",0
"NSE",11287,"UPL","NSE-UPL","UPL","EQ","CASH","EQ","INE628A01036",,,,,1,0.05,,,1,1,"UPL-EQ",0
"NSE",3018,"SAURASHCEM","NSE-SAURASHCEM","Saurashtra Cement","EQ","CASH","EQ","INE626A01014",,,,,1,0.01,,,1,1,"SAURASHCEM-EQ",0
"NSE",11794,"SAKSOFT","NSE-SAKSOFT","Saksoft","EQ","CASH","EQ","INE667G01023",,,,,1,0.01,,,1,1,"SAKSOFT-EQ",0
"NSE",14511,"BANSWRAS","NSE-BANSWRAS","Banswara Syntex","EQ","CASH","EQ","INE629D01020",,,,,1,0.01,,,1,1,"BANSWRAS-EQ",0
"NSE",874,"ASTRON","NSE-ASTRON","Astron Paper & Board","EQ","CASH","EQ","INE646X01014",,,,,1,0.01,,,1,1,"ASTRON-EQ",0
"NSE",8962,"HARDWYN","NSE-HARDWYN","Hardwyn India","EQ","CASH","EQ","INE626Z01029",,,,,1,0.01,,,1,1,"HARDWYN-EQ",0
"NSE",6278,"MEDICAMEQ","NSE-MEDICAMEQ","Medicamen Biotech","EQ","CASH","EQ","INE646B01010",,,,,1,0.05,,,1,1,"MEDICAMEQ-EQ",0
"NSE",13756,"SHIVAMAUTO","NSE-SHIVAMAUTO","Shivam Autotech","EQ","CASH","EQ","INE637H01024",,,,,1,0.01,,,1,1,"SHIVAMAUTO-EQ",0
"NSE",29284,"VMART","NSE-VMART","V-Mart Retail","EQ","CASH","EQ","INE665J01013",,,,,1,0.05,,,1,1,"VMART-EQ",0
"NSE",3339,"SUNDARMFIN","NSE-SUNDARMFIN","Sundaram Finance","EQ","CASH","EQ","INE660A01013",,,,,1,0.1,,,1,1,"SUNDARMFIN-EQ",0
"NSE",17770,"GROBTEA","NSE-GROBTEA","Grob Tea Co","EQ","CASH","EQ","INE646C01018",,,,,1,0.1,,,1,1,"GROBTEA-EQ",0
"NSE",1923,"WEALTH","NSE-WEALTH","Wealth First","EQ","CASH","EQ","INE658T01017",,,,,1,0.1,,,1,1,"WEALTH-EQ",0
"NSE",3149,"BORORENEW","NSE-BORORENEW","Borosil Renewables","EQ","CASH","EQ","INE666D01022",,,,,1,0.05,,,1,1,"BORORENEW-EQ",0
"NSE",27095,"SWANCORP","NSE-SWANCORP","Swan Corp","EQ","CASH","EQ","INE665A01038",,,,,1,0.05,,,1,1,"SWANCORP-EQ",0
"NSE",2687,"POLYPLEX","NSE-POLYPLEX","Polyplex Corporation","EQ","CASH","EQ","INE633B01018",,,,,1,0.05,,,1,1,"POLYPLEX-EQ",0
"NSE",30108,"ABFRL","NSE-ABFRL","ABFRL","EQ","CASH","EQ","INE647O01011",,,,,1,0.01,,,1,1,"ABFRL-EQ",0
"NSE",13740,"SHYAMTEL","NSE-SHYAMTEL","Shyam Telecom","EQ","CASH","EQ","INE635A01023",,,,,1,0.01,,,1,1,"SHYAMTEL-EQ",0
"NSE",9897,"AIRAN","NSE-AIRAN","Airan","EQ","CASH","EQ","INE645W01026",,,,,1,0.01,,,1,1,"AIRAN-EQ",0
"NSE",15283,"KNRCON","NSE-KNRCON","KNR Constructions","EQ","CASH","EQ","INE634I01029",,,,,1,0.01,,,1,1,"KNRCON-EQ",0
"NSE",3857,"VARROC","NSE-VARROC","Varroc Engineering","EQ","CASH","EQ","INE665L01035",,,,,1,0.05,,,1,1,"VARROC-EQ",0
"NSE",17022,"MAWANASUG","NSE-MAWANASUG","Mawana Sugars","EQ","CASH","EQ","INE636A01039",,,,,1,0.01,,,1,1,"MAWANASUG-EQ",0
"NSE",1465,"ACCURACY","NSE-ACCURACY","Accuracy Shipping","EQ","CASH","EQ","INE648Z01023",,,,,1,0.01,,,1,1,"ACCURACY-EQ",0
"NSE",3327,"SUDARSCHEM","NSE-SUDARSCHEM","Sudarshan Chemicals","EQ","CASH","EQ","INE659A01023",,,,,1,0.1,,,1,1,"SUDARSCHEM-EQ",0
"NSE",13801,"SUTLEJTEX","NSE-SUTLEJTEX","Sutlej Textiles","EQ","CASH","EQ","INE645H01027",,,,,1,0.01,,,1,1,"SUTLEJTEX-EQ",0
"NSE",9617,"SPLPETRO","NSE-SPLPETRO","Supreme Petrochem","EQ","CASH","EQ","INE663A01033",,,,,1,0.05,,,1,1,"SPLPETRO-EQ",0
"NSE",1497,"SHIVAMILLS","NSE-SHIVAMILLS","Shiva Mills","EQ","CASH","EQ","INE644Y01017",,,,,1,0.01,,,1,1,"SHIVAMILLS-EQ",0
"NSE",11149,"SHRENIK","NSE-SHRENIK","Shrenik","EQ","CASH","EQ","INE632X01030",,,,,1,0.01,,,1,1,"SHRENIK-EQ",0
"NSE",2454,"CENTRUM","NSE-CENTRUM","Centrum Capital","EQ","CASH","EQ","INE660C01027",,,,,1,0.01,,,1,1,"CENTRUM-EQ",0
"NSE",17477,"CONTROLPR","NSE-CONTROLPR","Control Print","EQ","CASH","EQ","INE663B01015",,,,,1,0.05,,,1,1,"CONTROLPR-EQ",0
"NSE",13536,"VIDHIING","NSE-VIDHIING","Vidhi Specialty","EQ","CASH","EQ","INE632C01026",,,,,1,0.05,,,1,1,"VIDHIING-EQ",0
"NSE",4920,"HINDCON","NSE-HINDCON","Hindcon Chemicals","EQ","CASH","EQ","INE642Y01029",,,,,1,0.01,,,1,1,"HINDCON-EQ",0
"NSE",25136,"BROOKS","NSE-BROOKS","Brooks Labs","EQ","CASH","EQ","INE650L01011",,,,,1,0.01,,,1,1,"BROOKS-EQ",0
"NSE",4391,"GULFOILLUB","NSE-GULFOILLUB","Gulf Oil Lubricants","EQ","CASH","EQ","INE635Q01029",,,,,1,0.1,,,1,1,"GULFOILLUB-EQ",0
"NSE",3066,"SESHAPAPER","NSE-SESHAPAPER","Seshasayee Paper","EQ","CASH","EQ","INE630A01024",,,,,1,0.05,,,1,1,"SESHAPAPER-EQ",0
"NSE",15146,"JYOTHYLAB","NSE-JYOTHYLAB","Jyothy Labs","EQ","CASH","EQ","INE668F01031",,,,,1,0.05,,,1,1,"JYOTHYLAB-EQ",0
"NSE",22675,"CAPITALSFB","NSE-CAPITALSFB","Capital Small Fin.","EQ","CASH","EQ","INE646H01017",,,,,1,0.05,,,1,1,"CAPITALSFB-EQ",0
"NSE",8827,"AVROIND","NSE-AVROIND","Avro India","EQ","CASH","EQ","INE652Z01017",,,,,1,0.01,,,1,1,"AVROIND-EQ",0
"NSE",10948,"STCINDIA","NSE-STCINDIA","STC","EQ","CASH","EQ","INE655A01013",,,,,1,0.01,,,1,1,"STCINDIA-EQ",0
"NSE",3078,"SHANTIGEAR","NSE-SHANTIGEAR","Shanthi Gears","EQ","CASH","EQ","INE631A01022",,,,,1,0.05,,,1,1,"SHANTIGEAR-EQ",0
"NSE",3273,"SRF","NSE-SRF","SRF","EQ","CASH","EQ","INE647A01010",,,,,1,0.1,,,1,1,"SRF-EQ",0
"NSE",24730,"RUBFILA","NSE-RUBFILA","Rubfila Intl","EQ","CASH","EQ","INE642C01025",,,,,1,0.01,,,1,1,"RUBFILA-EQ",0
"NSE",11856,"SHAHALLOYS","NSE-SHAHALLOYS","Shah Alloys","EQ","CASH","EQ","INE640C01011",,,,,1,0.01,,,1,1,"SHAHALLOYS-EQ",0
"NSE",14890,"AKI","NSE-AKI","AKI India","EQ","CASH","EQ","INE642Z01026",,,,,1,0.01,,,1,1,"AKI-EQ",0
"NSE",17651,"POKARNA","NSE-POKARNA","Pokarna","EQ","CASH","EQ","INE637C01025",,,,,1,0.05,,,1,1,"POKARNA-EQ",0
"NSE",5279,"ROLEXRINGS","NSE-ROLEXRINGS","Rolex Rings","EQ","CASH","EQ","INE645S01024",,,,,1,0.01,,,1,1,"ROLEXRINGS-EQ",0
"NSE",13751,"NAUKRI","NSE-NAUKRI","Info Edge (India)","EQ","CASH","EQ","INE663F01032",,,,,1,0.1,,,1,1,"NAUKRI-EQ",0
"NSE",11195,"INDIGO","NSE-INDIGO","Interglobe Aviation","EQ","CASH","EQ","INE646L01027",,,,,1,0.5,,,1,1,"INDIGO-EQ",0
"NSE",3357,"SUPERSPIN","NSE-SUPERSPIN","Super Spinning Mills","EQ","CASH","EQ","INE662A01027",,,,,1,0.01,,,1,1,"SUPERSPIN-EQ",0
"NSE",8953,"ELDEHSG","NSE-ELDEHSG","EHIL","EQ","CASH","EQ","INE668G01021",,,,,1,0.05,,,1,1,"ELDEHSG-EQ",0
"NSE",759012,"GANESHCP","NSE-GANESHCP","Ganesh Consumer Prod","EQ","CASH","EQ","INE652V01016",,,,,1,0.05,,,1,1,"GANESHCP-EQ",0
"NSE",3237,"JTEKTINDIA","NSE-JTEKTINDIA","JTEKT India","EQ","CASH","EQ","INE643A01035",,,,,1,0.01,,,1,1,"JTEKTINDIA-EQ",0
"NSE",13693,"INFOMEDIA","NSE-INFOMEDIA","Infomedia Press","EQ","CASH","EQ","INE669A01022",,,,,1,0.01,,,1,1,"INFOMEDIA-EQ",0
"NSE",10945,"TMB","NSE-TMB","Tamilnad Mercantile","EQ","CASH","EQ","INE668A01016",,,,,1,0.05,,,1,1,"TMB-EQ",0
"NSE",20159,"ARIHANTSUP","NSE-ARIHANTSUP","Arihant Superstructures","EQ","CASH","EQ","INE643K01018",,,,,1,0.05,,,1,1,"ARIHANTSUP-EQ",0
"NSE",13538,"TECHM","NSE-TECHM","Tech Mahindra","EQ","CASH","EQ","INE669C01036",,,,,1,0.1,,,1,1,"TECHM-EQ",0
"NSE",14218,"CTE","NSE-CTE","Cambridge Tech","EQ","CASH","EQ","INE627H01017",,,,,1,0.01,,,1,1,"CTE-EQ",0
"NSE",347,"BANARBEADS","NSE-BANARBEADS","Banaras Beads","EQ","CASH","EQ","INE655B01011",,,,,1,0.01,,,1,1,"BANARBEADS-EQ",0
"NSE",15380,"MANKIND","NSE-MANKIND","Mankind Pharma","EQ","CASH","EQ","INE634S01028",,,,,1,0.1,,,1,1,"MANKIND-EQ",0
"NSE",6385,"CCHHL","NSE-CCHHL","Country Club","EQ","CASH","EQ","INE652F01027",,,,,1,0.01,,,1,1,"CCHHL-EQ",0
"NSE",13839,"DONEAR","NSE-DONEAR","Donear Industries","EQ","CASH","EQ","INE668D01028",,,,,1,0.01,,,1,1,"DONEAR-EQ",0
"NSE",3138,"HONDAPOWER","NSE-HONDAPOWER","Honda Power Prods","EQ","CASH","EQ","INE634A01018",,,,,1,0.1,,,1,1,"HONDAPOWER-EQ",0
"NSE",27171,"RACLGEAR","NSE-RACLGEAR","RACL Geartech","EQ","CASH","EQ","INE704B01017",,,,,1,0.1,,,1,1,"RACLGEAR-EQ",0
"NSE",19447,"CAPTRUST","NSE-CAPTRUST","Capital Trust","EQ","CASH","EQ","INE707C01018",,,,,1,0.01,,,1,1,"CAPTRUST-EQ",0
"NSE",3546,"TTKPRESTIG","NSE-TTKPRESTIG","TTK Prestige","EQ","CASH","EQ","INE690A01028",,,,,1,0.05,,,1,1,"TTKPRESTIG-EQ",0
"NSE",4157,"KEYFINSERV","NSE-KEYFINSERV","Keynote Financial","EQ","CASH","EQ","INE681C01015",,,,,1,0.05,,,1,1,"KEYFINSERV-EQ",0
"NSE",11705,"XCHANGING","NSE-XCHANGING","Xchanging Solutions","EQ","CASH","EQ","INE692G01013",,,,,1,0.01,,,1,1,"XCHANGING-EQ",0
"NSE",3637,"JUBLPHARMA","NSE-JUBLPHARMA","Jubilant Pharmova","EQ","CASH","EQ","INE700A01033",,,,,1,0.1,,,1,1,"JUBLPHARMA-EQ",0
"NSE",11892,"VHL","NSE-VHL","Vardhman Holdings","EQ","CASH","EQ","INE701A01023",,,,,1,0.1,,,1,1,"VHL-EQ",0
"NSE",3715,"VLSFINANCE","NSE-VLSFINANCE","VLS Finance","EQ","CASH","EQ","INE709A01018",,,,,1,0.01,,,1,1,"VLSFINANCE-EQ",0
"NSE",14203,"HUBTOWN","NSE-HUBTOWN","Hubtown","EQ","CASH","EQ","INE703H01016",,,,,1,0.05,,,1,1,"HUBTOWN-EQ",0
"NSE",1782,"KANPRPLA","NSE-KANPRPLA","Kanpur Plastipack","EQ","CASH","EQ","INE694E01014",,,,,1,0.01,,,1,1,"KANPRPLA-EQ",0
"NSE",5622,"CEMPRO","NSE-CEMPRO","Cemindia Projects","EQ","CASH","EQ","INE686A01026",,,,,1,0.05,,,1,1,"CEMPRO-EQ",0
"NSE",3220,"LODHA","NSE-LODHA","Lodha Developers","EQ","CASH","EQ","INE670K01029",,,,,1,0.1,,,1,1,"LODHA-EQ",0
"NSE",5516,"JAIPURKURT","NSE-JAIPURKURT","Nandani Creation","EQ","CASH","EQ","INE696V01013",,,,,1,0.01,,,1,1,"JAIPURKURT-EQ",0
"NSE",16045,"PRINCEPIPE","NSE-PRINCEPIPE","Prince Pipes","EQ","CASH","EQ","INE689W01016",,,,,1,0.05,,,1,1,"PRINCEPIPE-EQ",0
"NSE",14966,"CSBBANK","NSE-CSBBANK","CSB Bank","EQ","CASH","EQ","INE679A01013",,,,,1,0.05,,,1,1,"CSBBANK-EQ",0
"NSE",5948,"SOUTHBANK","NSE-SOUTHBANK","South Indian Bank","EQ","CASH","EQ","INE683A01023",,,,,1,0.01,,,1,1,"SOUTHBANK-EQ",0
"NSE",2614,"HERANBA","NSE-HERANBA","Heranba Industries","EQ","CASH","EQ","INE694N01015",,,,,1,0.05,,,1,1,"HERANBA-EQ",0
"NSE",15589,"AVG","NSE-AVG","AVG Logistics","EQ","CASH","EQ","INE680Z01018",,,,,1,0.01,,,1,1,"AVG-EQ",0
"NSE",14366,"IDEA","NSE-IDEA","Vodafone Idea","EQ","CASH","EQ","INE669E01016",,,,,1,0.01,,,1,1,"IDEA-EQ",0
"NSE",1110,"DANGEE","NSE-DANGEE","Dangee Dums","EQ","CASH","EQ","INE688Y01022",,,,,1,0.01,,,1,1,"DANGEE-EQ",0
"NSE",13451,"RATNAMANI","NSE-RATNAMANI","Ratnamani Metals","EQ","CASH","EQ","INE703B01027",,,,,1,0.1,,,1,1,"RATNAMANI-EQ",0
"NSE",4957,"GANGAFORGE","NSE-GANGAFORGE","Ganga Forging","EQ","CASH","EQ","INE691Z01023",,,,,1,0.01,,,1,1,"GANGAFORGE-EQ",0
"NSE",14304,"FSL","NSE-FSL","Firstsource Solution","EQ","CASH","EQ","INE684F01012",,,,,1,0.05,,,1,1,"FSL-EQ",0
"NSE",4751,"INDRAMEDCO","NSE-INDRAMEDCO","Indrapras Med Corp","EQ","CASH","EQ","INE681B01017",,,,,1,0.05,,,1,1,"INDRAMEDCO-EQ",0
"NSE",3411,"TATAELXSI","NSE-TATAELXSI","Tata Elxsi","EQ","CASH","EQ","INE670A01012",,,,,1,0.5,,,1,1,"TATAELXSI-EQ",0
"NSE",3435,"BBOX","NSE-BBOX","Black Bo","EQ","CASH","EQ","INE676A01027",,,,,1,0.05,,,1,1,"BBOX-EQ",0
